Sample	Study	Country	Admin level 1	Country latitude	Country longitude	Admin level 1 latitude	Admin level 1 longitude	Year	ENA	All samples same case	Population	% callable	QC pass	Exclusion reason	Sample type	Sample was in Pf6
SPT40953	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609090	SPT40953	AF-W	89.01	True	Analysis_set	sWGA	False
SPT40954	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609073	SPT40954	AF-W	86.22	True	Analysis_set	sWGA	False
SPT40955	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609072	SPT40955	AF-W	83.75	True	Analysis_set	sWGA	False
SPT40956	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609087	SPT40956	AF-W	88.65	True	Analysis_set	sWGA	False
SPT40957	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609068	SPT40957	AF-W	46.93	False	Low_coverage	sWGA	False
SPT40958	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609056	SPT40958	AF-W	71.31	True	Analysis_set	sWGA	False
SPT40959	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609080	SPT40959	AF-W	84.55	True	Analysis_set	sWGA	False
SPT40960	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609083	SPT40960	AF-W	66.95	True	Analysis_set	sWGA	False
SPT40961	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609086	SPT40961	AF-W	87.14	True	Analysis_set	sWGA	False
SPT40962	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609089	SPT40962	AF-W	87.29	True	Analysis_set	sWGA	False
SPT40963	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609093	SPT40963	AF-W	84.05	True	Analysis_set	sWGA	False
SPT40964	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609051	SPT40964	AF-W	31.1	False	Low_coverage	sWGA	False
SPT40966	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609044	SPT40966	AF-W	63.51	True	Analysis_set	sWGA	False
SPT40967	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609162	SPT40967	AF-W	89.2	True	Analysis_set	sWGA	False
SPT40968	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584451	SPT40968	AF-W	47.27	False	Low_coverage	sWGA	False
SPT40969	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609141	SPT40969	AF-W	81.49	True	Analysis_set	sWGA	False
SPT40970	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609134	SPT40970	AF-W	87.1	True	Analysis_set	sWGA	False
SPT40971	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609144	SPT40971	AF-W	89.25	True	Analysis_set	sWGA	False
SPT40973	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609108	SPT40973	AF-W	88.28	True	Analysis_set	sWGA	False
SPT40975	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609148	SPT40975	AF-W	89.51	True	Analysis_set	sWGA	False
SPT40976	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609104	SPT40976	AF-W	86.12	True	Analysis_set	sWGA	False
SPT40978	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609115	SPT40978	AF-W	89.27	True	Analysis_set	sWGA	False
SPT40979	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609143	SPT40979	AF-W	88.76	True	Analysis_set	sWGA	False
SPT40980	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609145	SPT40980	AF-W	88.88	True	Analysis_set	sWGA	False
SPT40981	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609137	SPT40981	AF-W	89.78	True	Analysis_set	sWGA	False
SPT40982	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609140	SPT40982	AF-W	89.8	True	Analysis_set	sWGA	False
SPT40983	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609127	SPT40983	AF-W	89.55	True	Analysis_set	sWGA	False
SPT40984	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609116	SPT40984	AF-W	85.35	True	Analysis_set	sWGA	False
SPT40986	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584452	SPT40986	AF-W	7.21	False	Low_coverage	sWGA	False
SPT40987	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609138	SPT40987	AF-W	90.05	True	Analysis_set	sWGA	False
SPT40988	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609122	SPT40988	AF-W	85.88	True	Analysis_set	sWGA	False
SPT40989	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609132	SPT40989	AF-W	80.05	True	Analysis_set	sWGA	False
SPT40991	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609120	SPT40991	AF-W	88.78	True	Analysis_set	sWGA	False
SPT40992	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609124	SPT40992	AF-W	88.88	True	Analysis_set	sWGA	False
SPT40993	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609107	SPT40993	AF-W	89.84	True	Analysis_set	sWGA	False
SPT40994	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609128	SPT40994	AF-W	89.09	True	Analysis_set	sWGA	False
SPT40996	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609106	SPT40996	AF-W	79.71	True	Analysis_set	sWGA	False
SPT40997	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609150	SPT40997	AF-W	89.94	True	Analysis_set	sWGA	False
SPT40998	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609111	SPT40998	AF-W	90.81	True	Analysis_set	sWGA	False
SPT40999	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609100	SPT40999	AF-W	88.81	True	Analysis_set	sWGA	False
SPT41000	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609110	SPT41000	AF-W	85.65	True	Analysis_set	sWGA	False
SPT41001	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609155	SPT41001	AF-W	86.32	True	Analysis_set	sWGA	False
SPT41002	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609147	SPT41002	AF-W	87.11	True	Analysis_set	sWGA	False
SPT41003	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609163	SPT41003	AF-W	89.66	True	Analysis_set	sWGA	False
SPT41004	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609149	SPT41004	AF-W	76.14	True	Analysis_set	sWGA	False
SPT41005	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609125	SPT41005	AF-W	88.81	True	Analysis_set	sWGA	False
SPT41006	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584455	SPT41006	AF-W	86.04	True	Analysis_set	sWGA	False
SPT41007	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609161	SPT41007	AF-W	88.88	True	Analysis_set	sWGA	False
SPT41008	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584444	SPT41008	AF-W	88.03	True	Analysis_set	sWGA	False
SPT41009	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584449	SPT41009	AF-W	86.85	True	Analysis_set	sWGA	False
SPT41010	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584442	SPT41010	AF-W	89.19	True	Analysis_set	sWGA	False
SPT41011	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584450	SPT41011	AF-W	88.95	True	Analysis_set	sWGA	False
SPT41012	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584448	SPT41012	AF-W	88.85	True	Analysis_set	sWGA	False
SPT41013	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584447	SPT41013	AF-W	87.29	True	Analysis_set	sWGA	False
SPT41014	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609139	SPT41014	AF-W	68.85	True	Analysis_set	sWGA	False
SPT41015	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584454	SPT41015	AF-W	89.28	True	Analysis_set	sWGA	False
SPT41016	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609151	SPT41016	AF-W	89.83	True	Analysis_set	sWGA	False
SPT41017	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609129	SPT41017	AF-W	84.33	True	Analysis_set	sWGA	False
SPT41018	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609153	SPT41018	AF-W	88.96	True	Analysis_set	sWGA	False
SPT41019	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609152	SPT41019	AF-W	88.99	True	Analysis_set	sWGA	False
SPT41020	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609098	SPT41020	AF-W	89.55	True	Analysis_set	sWGA	False
SPT41021	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609118	SPT41021	AF-W	37.18	False	Low_coverage	sWGA	False
SPT41022	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609131	SPT41022	AF-W	86.45	True	Analysis_set	sWGA	False
SPT41023	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609154	SPT41023	AF-W	88.12	True	Analysis_set	sWGA	False
SPT41024	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609103	SPT41024	AF-W	89.26	True	Analysis_set	sWGA	False
SPT41025	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584446	SPT41025	AF-W	90.11	True	Analysis_set	sWGA	False
SPT41026	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609146	SPT41026	AF-W	77.48	True	Analysis_set	sWGA	False
SPT41027	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609164	SPT41027	AF-W	86.37	True	Analysis_set	sWGA	False
SPT41028	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609114	SPT41028	AF-W	66.39	True	Analysis_set	sWGA	False
SPT41029	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609113	SPT41029	AF-W	89.47	True	Analysis_set	sWGA	False
SPT41030	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609135	SPT41030	AF-W	90.13	True	Analysis_set	sWGA	False
SPT41031	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609156	SPT41031	AF-W	90.33	True	Analysis_set	sWGA	False
SPT41032	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609130	SPT41032	AF-W	83.52	True	Analysis_set	sWGA	False
SPT41033	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609165	SPT41033	AF-W	84.4	True	Analysis_set	sWGA	False
SPT41035	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609117	SPT41035	AF-W	89.17	True	Analysis_set	sWGA	False
SPT41036	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609142	SPT41036	AF-W	85.89	True	Analysis_set	sWGA	False
SPT41037	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609157	SPT41037	AF-W	88.55	True	Analysis_set	sWGA	False
SPT41038	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609121	SPT41038	AF-W	74.83	True	Analysis_set	sWGA	False
SPT41039	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609101	SPT41039	AF-W	88.98	True	Analysis_set	sWGA	False
SPT41041	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609099	SPT41041	AF-W	89.09	True	Analysis_set	sWGA	False
SPT41042	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609166	SPT41042	AF-W	89.67	True	Analysis_set	sWGA	False
SPT41043	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609133	SPT41043	AF-W	89.46	True	Analysis_set	sWGA	False
SPT41044	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609119	SPT41044	AF-W	89.79	True	Analysis_set	sWGA	False
SPT41045	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609158	SPT41045	AF-W	90.2	True	Analysis_set	sWGA	False
SPT41046	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609102	SPT41046	AF-W	88.33	True	Analysis_set	sWGA	False
SPT41047	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584445	SPT41047	AF-W	87.95	True	Analysis_set	sWGA	False
SPT41048	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609159	SPT41048	AF-W	89.97	True	Analysis_set	sWGA	False
SPT41049	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584453	SPT41049	AF-W	85.97	True	Analysis_set	sWGA	False
SPT41050	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609126	SPT41050	AF-W	83.63	True	Analysis_set	sWGA	False
SPT41051	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609160	SPT41051	AF-W	46.72	False	Low_coverage	sWGA	False
SPT41052	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609112	SPT41052	AF-W	87.62	True	Analysis_set	sWGA	False
SPT41053	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609136	SPT41053	AF-W	88.79	True	Analysis_set	sWGA	False
SPT41054	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584443	SPT41054	AF-W	19.43	False	Low_coverage	sWGA	False
SPT41055	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609109	SPT41055	AF-W	85.42	True	Analysis_set	sWGA	False
SPT41056	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609097	SPT41056	AF-W	89.34	True	Analysis_set	sWGA	False
SPT41057	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609123	SPT41057	AF-W	14.32	False	Low_coverage	sWGA	False
SPT41058	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609096	SPT41058	AF-W	64.57	True	Analysis_set	sWGA	False
SPT41059	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609105	SPT41059	AF-W	82.49	True	Analysis_set	sWGA	False
SPT41061	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584468	SPT41061	AF-W	86.55	True	Analysis_set	sWGA	False
SPT41062	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584463	SPT41062	AF-W	87.19	True	Analysis_set	sWGA	False
SPT41063	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3564959	SPT41063	AF-W	77.08	True	Analysis_set	sWGA	False
SPT41064	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584461	SPT41064	AF-W	82.78	True	Analysis_set	sWGA	False
SPT41065	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584457	SPT41065	AF-W	86.24	True	Analysis_set	sWGA	False
SPT41066	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584470	SPT41066	AF-W	79.48	True	Analysis_set	sWGA	False
SPT41068	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584477	SPT41068	AF-W	64.01	True	Analysis_set	sWGA	False
SPT41069	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584472	SPT41069	AF-W	67.72	True	Analysis_set	sWGA	False
SPT41070	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3564970	SPT41070	AF-W	80.46	True	Analysis_set	sWGA	False
SPT41072	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584459	SPT41072	AF-W	84.17	True	Analysis_set	sWGA	False
SPT41073	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3564963	SPT41073	AF-W	79.31	True	Analysis_set	sWGA	False
SPT41074	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584471	SPT41074	AF-W	83.79	True	Analysis_set	sWGA	False
SPT41075	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584469	SPT41075	AF-W	82.4	True	Analysis_set	sWGA	False
SPT41076	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584482	SPT41076	AF-W	82.52	True	Analysis_set	sWGA	False
SPT41077	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3564955	SPT41077	AF-W	87.3	True	Analysis_set	sWGA	False
SPT41078	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584481	SPT41078	AF-W	84.18	True	Analysis_set	sWGA	False
SPT41079	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584456	SPT41079	AF-W	11.9	False	Low_coverage	sWGA	False
SPT41080	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3564962	SPT41080	AF-W	77.93	True	Analysis_set	sWGA	False
SPT41081	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3584458	SPT41081	AF-W	23.79	False	Low_coverage	sWGA	False
SPT41083	1168-PF-GH-AMENGA-ETEGO-SM	Ghana	Upper East	7.966776747863842	-1.2107112460608906	10.77765187948338	-0.8205308249084282	2018	ERR3609205	SPT41083	AF-W	88.09	True	Analysis_set	sWGA	False
