gene_id	gene_name	chrom	start	end	global_differentiation_score	local_differentiation_score	distance_to_higher_local_diff_score
PF3D7_1406600	ClpC	Pf3D7_14_v3	239747	243772	0.4531667545083877	0.4269924909163957	7057.0
PF3D7_1406700	VPS29	Pf3D7_14_v3	244908	245492	0.3660918211745051	0.337296228396758	1136.0
PF3D7_1406800	GAPM3	Pf3D7_14_v3	246380	247721	0.1285255439218821	0.215981625615736	888.0
PF3D7_1406900	.	Pf3D7_14_v3	251059	252826	0.21274747320749354	0.34088843753404985	716.0
PF3D7_1407000	CCp3	Pf3D7_14_v3	253542	257360	0.34755942416966623	0.34088843753404985	3701.0
PF3D7_1407100	NOP1	Pf3D7_14_v3	258746	259988	0.2285543600134561	0.3400049682825116	1073.0
PF3D7_1407200	.	Pf3D7_14_v3	261061	262099	0.2184405857082272	0.36912650522295104	2304.0
PF3D7_1407300	PRP38B	Pf3D7_14_v3	264403	267074	0.3353049604720072	0.4010986071738229	3940.0
PF3D7_1407400	.	Pf3D7_14_v3	268108	268692	0.278312397261398	0.29848910427151043	1034.0
PF3D7_1407500	.	Pf3D7_14_v3	269881	270927	0.2313593871909021	0.2614017192633491	87.0
PF3D7_1407600	.	Pf3D7_14_v3	271014	277115	0.4855543696631997	0.4745499563789372	20353.0
PF3D7_1407700	.	Pf3D7_14_v3	279176	280673	0.3956887313746516	0.4529723835282391	2061.0
PF3D7_1407800	PM4	Pf3D7_14_v3	283086	284435	0.4052916806147321	0.31109227252799554	2413.0
PF3D7_1407900	PMI	Pf3D7_14_v3	288297	289655	0.3169647015724237	0.34088843753404985	3816.0
PF3D7_1408000	.	Pf3D7_14_v3	293471	294832	0.2500441116775446	0.4043976312433477	2636.0
PF3D7_1408100	HAP	Pf3D7_14_v3	297468	298823	0.4060002059270185	0.5276275435337506	25931.0
PF3D7_1408200	AP2-G2	Pf3D7_14_v3	300725	305833	0.4055692259106404	0.4841278192841885	1902.0
PF3D7_1408300	.	Pf3D7_14_v3	312569	313296	0.3493072490276629	0.5230438142399867	11458.0
PF3D7_1408400	.	Pf3D7_14_v3	313975	317457	0.3923132968892421	0.4361892374810916	679.0
PF3D7_1408500	.	Pf3D7_14_v3	320274	320861	0.3447271796995848	0.3400049682825116	2817.0
PF3D7_1408600	.	Pf3D7_14_v3	323317	324172	0.2138448643258113	0.24975876123875496	582.0
PF3D7_1408700	.	Pf3D7_14_v3	324754	346468	0.4945979769720802	0.5482429230699144	23678.0
PF3D7_1408800	.	Pf3D7_14_v3	349359	350415	0.27916307732165124	0.29232863384905805	2848.0
PF3D7_1408900	.	Pf3D7_14_v3	351025	352047	0.29000176720853954	0.2265452167716181	610.0
PF3D7_1409000	.	Pf3D7_14_v3	353263	355141	0.30742031138459835	0.3938901229155878	1409.0
PF3D7_1409100	.	Pf3D7_14_v3	356550	360188	0.32841608759385943	0.4411015718815481	9958.0
PF3D7_1409200	.	Pf3D7_14_v3	360656	361539	0.2933164287899914	0.3397298416343988	468.0
PF3D7_1409300	DDI1	Pf3D7_14_v3	363092	364240	0.2285543600134561	0.2957781936539449	1553.0
PF3D7_1409400	.	Pf3D7_14_v3	365509	367027	0.2366207921129145	0.0875108731384795	1269.0
PF3D7_1409500	.	Pf3D7_14_v3	370146	373006	0.32864951973161605	0.6375897759917861	912661.0
PF3D7_1409600	.	Pf3D7_14_v3	374800	377106	0.5524599186671764	0.4975735883189773	179.0
PF3D7_1409700	.	Pf3D7_14_v3	377285	380182	0.4436860005645877	0.6309639074355905	4279.0
PF3D7_1409800	CELF2	Pf3D7_14_v3	383188	384732	0.2876687959973644	0.3761515851660543	3006.0
PF3D7_1409900	CDS	Pf3D7_14_v3	389592	391595	0.35757138528747257	0.3400049682825116	4860.0
PF3D7_1410000	EMC2	Pf3D7_14_v3	392972	393850	0.41884492355742975	0.3225781563148701	1377.0
PF3D7_1410100	.	Pf3D7_14_v3	396010	397967	0.2727212356180254	0.3238432787912385	4415.0
PF3D7_1410200	.	Pf3D7_14_v3	400418	402994	0.5331731196347853	0.31333955167734995	658.0
PF3D7_1410300	.	Pf3D7_14_v3	403652	417062	0.5354543679854389	0.4965509385289722	3380.0
PF3D7_1410400	RAP1	Pf3D7_14_v3	420442	422790	0.6870871951806885	0.5930828717110482	40260.0
PF3D7_1410500	.	Pf3D7_14_v3	423751	424250	0.21060375700912504	0.2223437101110418	961.0
PF3D7_1410600	eIF2gamma	Pf3D7_14_v3	427191	428588	0.5740513683177723	0.25885352379525506	1102.0
PF3D7_1410700	.	Pf3D7_14_v3	429690	430861	0.26862460132758725	0.3397298416343988	6900.0
PF3D7_1410800	.	Pf3D7_14_v3	433951	435318	0.15153879330947406	0.19026656429754352	1906.0
PF3D7_1410900	.	Pf3D7_14_v3	437224	439466	0.3916184674806894	0.32890889000834245	1075.0
PF3D7_1411000	.	Pf3D7_14_v3	440541	447773	0.4793757813034994	0.5335072577815754	17751.0
PF3D7_1411100	.	Pf3D7_14_v3	447923	449968	0.18799712460649787	0.13002484069772358	150.0
PF3D7_1411200	ROM8	Pf3D7_14_v3	452175	454879	0.36229391554763735	0.4311798126620449	3917.0
PF3D7_1411300	.	Pf3D7_14_v3	458796	460962	0.4168181450256432	0.4486514289444201	439.0
PF3D7_1411400	PREX	Pf3D7_14_v3	461401	467451	0.4259741646285753	0.4834802170199297	13628.0
PF3D7_1411500	.	Pf3D7_14_v3	468976	472016	0.3647068137456747	0.4797031278947119	1525.0
PF3D7_1411600	.	Pf3D7_14_v3	472850	474826	0.31130590152854803	0.3621295308086395	423.0
PF3D7_1411700	.	Pf3D7_14_v3	475249	477297	0.3914719097456257	0.4115727841484762	172.0
PF3D7_1411800	.	Pf3D7_14_v3	477469	478887	0.4375736214142695	0.4310696024779613	1544.0
PF3D7_1411900	.	Pf3D7_14_v3	480431	481414	0.42647463658959217	0.4442299808080702	8415.0
PF3D7_1412000	.	Pf3D7_14_v3	482437	483399	0.29123160872367193	0.3397298416343988	1023.0
PF3D7_1412100	MCMBP	Pf3D7_14_v3	484438	487308	0.36010759977465545	0.34026377979589284	468.0
PF3D7_1412200	.	Pf3D7_14_v3	487776	490380	0.2496760198756227	0.3807945893520516	3591.0
PF3D7_1412300	NTF2	Pf3D7_14_v3	491494	492221	0.02148466381311209	0.0	1114.0
PF3D7_1412400	.	Pf3D7_14_v3	493971	504345	0.4549121872216984	0.4646520267105724	21955.0
PF3D7_1412500	ACT2	Pf3D7_14_v3	507360	508868	0.15752192556276812	0.09868324614554436	818.0
PF3D7_1412600	DHS	Pf3D7_14_v3	509686	511176	0.2740132208054811	0.34088843753404985	1187.0
PF3D7_1412700	.	Pf3D7_14_v3	512363	516022	0.5394700019719947	0.384261993016546	8018.0
PF3D7_1412800	NMT	Pf3D7_14_v3	516574	518193	0.16459767312012566	0.3328173277848039	552.0
PF3D7_1412900	.	Pf3D7_14_v3	521209	522898	0.2407296670289345	0.35098936968784256	4234.0
PF3D7_1413000	.	Pf3D7_14_v3	523890	525305	0.44626134058997796	0.2898557656596156	992.0
PF3D7_1413100	.	Pf3D7_14_v3	527132	529234	0.36712513551334536	0.4583994353053042	11443.0
PF3D7_1413200	.	Pf3D7_14_v3	530135	531739	0.2308671566123137	0.337296228396758	901.0
PF3D7_1413300	.	Pf3D7_14_v3	532818	533289	0.19816835214262066	0.2786994065084343	768.0
PF3D7_1413400	.	Pf3D7_14_v3	534057	535988	0.3015093187289234	0.3958678623428351	4689.0
PF3D7_1413500	SufC	Pf3D7_14_v3	536796	537839	0.29778861433661885	0.3847483215161233	808.0
PF3D7_1413600	.	Pf3D7_14_v3	538869	540572	0.3680049570547053	0.3819628469654651	105.0
PF3D7_1413700	.	Pf3D7_14_v3	540677	546046	0.4060256355873143	0.50005724765423	14047.0
PF3D7_1413800	DPH1	Pf3D7_14_v3	547954	549417	0.2958075612880754	0.412915255373721	1908.0
PF3D7_1413900	.	Pf3D7_14_v3	551862	553235	0.21892686461494848	0.19873861955263186	404.0
PF3D7_1414000	RPN13	Pf3D7_14_v3	553639	555772	0.2552807034459437	0.2663360410527944	4222.0
PF3D7_1414100	.	Pf3D7_14_v3	560093	562324	0.4261739497153573	0.539204799049231	137303.0
PF3D7_1414200	.	Pf3D7_14_v3	564024	565247	0.4356933589306613	0.4305755659190983	1700.0
PF3D7_1414300	.	Pf3D7_14_v3	570802	571461	0.15701133623715624	0.1192327739397151	5555.0
PF3D7_1414400	PP1	Pf3D7_14_v3	575496	577055	0.06183961046602749	0.0013064475879762671	1314.0
PF3D7_1414500	ABCk2	Pf3D7_14_v3	578369	587529	0.5254446173706588	0.4476244230511784	5463.0
PF3D7_1414600	Pgt1	Pf3D7_14_v3	590626	592188	0.3681882950249874	0.3958678623428351	804.0
PF3D7_1414700	.	Pf3D7_14_v3	592992	597146	0.3699059321214024	0.467931864790208	30668.0
PF3D7_1414800	SMB1	Pf3D7_14_v3	599763	600680	0.16757693110919392	0.2512373367328823	1301.0
PF3D7_1414900	.	Pf3D7_14_v3	601981	605559	0.3480246227473256	0.3650148238186372	821.0
PF3D7_1415000	UDG	Pf3D7_14_v3	606380	607348	0.3754451272364137	0.3910966845253062	9234.0
PF3D7_1415100	.	Pf3D7_14_v3	609205	611287	0.3590854259337527	0.3596560005924853	1857.0
PF3D7_1415200	.	Pf3D7_14_v3	611865	612736	0.18274223543278745	0.05095208295424436	578.0
PF3D7_1415300	.	Pf3D7_14_v3	615167	616180	0.24578708742123054	0.2271263670742889	2717.0
PF3D7_1415400	.	Pf3D7_14_v3	618897	623321	0.403598548634064	0.41477157228752304	1165.0
PF3D7_1415500	.	Pf3D7_14_v3	624486	628250	0.3440937204418564	0.45693039461724	22253.0
PF3D7_1415600	.	Pf3D7_14_v3	629419	632895	0.4346025245892892	0.4432589717539108	1169.0
PF3D7_1415700	.	Pf3D7_14_v3	634815	636533	0.2923384484331764	0.3032231375818829	1920.0
PF3D7_1415800	.	Pf3D7_14_v3	640374	641519	0.3409305881114314	0.30580761234354936	552.0
PF3D7_1415900	.	Pf3D7_14_v3	642071	642735	0.27317643064132924	0.337296228396758	1179.0
PF3D7_1416000	.	Pf3D7_14_v3	643914	644989	0.3034130035732873	0.3400049682825116	652.0
PF3D7_1416100	SEY1	Pf3D7_14_v3	645641	648454	0.3739096094722951	0.3836883710631693	2049.0
PF3D7_1416200	MCA3	Pf3D7_14_v3	650503	657345	0.4337855314524777	0.5235799127595573	37240.0
PF3D7_1416300	.	Pf3D7_14_v3	659539	660903	0.25048005982847577	0.4595789773162631	2194.0
PF3D7_1416400	.	Pf3D7_14_v3	661098	665098	0.3012848617554245	0.3513668147404486	195.0
PF3D7_1416500	GDH1	Pf3D7_14_v3	667412	668824	0.23254381378531674	0.29232863384905805	868.0
PF3D7_1416600	.	Pf3D7_14_v3	669692	678772	0.4395026239394686	0.5096527474108429	12347.0
PF3D7_1416700	.	Pf3D7_14_v3	681055	682023	0.1652302662533679	0.2839190568867617	755.0
PF3D7_1416800	.	Pf3D7_14_v3	682778	684802	0.5310961504103175	0.4687291976749204	4006.0
PF3D7_1416900	.	Pf3D7_14_v3	685437	686368	0.22219445579928487	0.3014971361445637	635.0
PF3D7_1417000	IMC1l	Pf3D7_14_v3	688592	689740	0.3848711401544541	0.4433877465207172	3790.0
PF3D7_1417100	.	Pf3D7_14_v3	690451	691272	0.3523600557653649	0.3400049682825116	711.0
PF3D7_1417200	.	Pf3D7_14_v3	694585	708177	0.552278184999009	0.5305122654088099	22517.0
PF3D7_1417300	ATG4	Pf3D7_14_v3	709670	713309	0.540547454713523	0.3668614818751127	1493.0
PF3D7_1417500	CBF5	Pf3D7_14_v3	726979	728379	0.31378268999554404	0.3729396835757233	2315.0
PF3D7_1417600	.	Pf3D7_14_v3	730694	744682	0.5388612468382565	0.5538424066106131	307904.0
PF3D7_1417700	.	Pf3D7_14_v3	750330	751684	0.5378077625102815	0.2353596984450633	1705.0
PF3D7_1417800	MCM2	Pf3D7_14_v3	753389	756440	0.6266145356117521	0.3636054435957561	755.0
PF3D7_1417900	.	Pf3D7_14_v3	757195	758555	0.6024240184989493	0.36640175255539	4059.0
PF3D7_1418000	UFD1	Pf3D7_14_v3	759360	761422	0.11746430132687392	0.20866321370594565	805.0
PF3D7_1418100	LISP1	Pf3D7_14_v3	762614	773407	0.7333148784802626	0.4866610923853322	17932.0
PF3D7_1418200	.	Pf3D7_14_v3	775460	776311	0.2542147361569733	0.4250308217644652	2053.0
PF3D7_1418300	.	Pf3D7_14_v3	776672	777082	0.2147812924270569	0.215981625615736	361.0
PF3D7_1418400	.	Pf3D7_14_v3	778092	778163			
PF3D7_1418500	.	Pf3D7_14_v3	779377	779495			
PF3D7_1418600	.	Pf3D7_14_v3	780006	780124			
PF3D7_1418700	.	Pf3D7_14_v3	780916	781034			
PF3D7_1418800	.	Pf3D7_14_v3	782061	782363			
PF3D7_1418900	DBP4	Pf3D7_14_v3	783078	785819	0.4346025245892892	0.34912894351323703	1139.0
PF3D7_1419000	.	Pf3D7_14_v3	786958	790458	0.5351653583013132	0.3891698501011948	3294.0
PF3D7_1419100	SPB4	Pf3D7_14_v3	793752	796877	0.39357196931969296	0.3921284013904679	5840.0
PF3D7_1419200	.	Pf3D7_14_v3	797709	800135	0.4113765818629781	0.3624500197133392	832.0
PF3D7_1419300	GST	Pf3D7_14_v3	802717	803481	0.4631520829370349	0.4300302649852521	944.0
PF3D7_1419400	.	Pf3D7_14_v3	804425	811369	0.4215525190924776	0.4574684212486194	11054.0
PF3D7_1419500	.	Pf3D7_14_v3	813778	814413	0.3688181297071536	0.32079207027921897	911.0
PF3D7_1419600	.	Pf3D7_14_v3	815324	818245	0.4727302228178165	0.3229791141215227	1823.0
PF3D7_1419700	.	Pf3D7_14_v3	820068	821597	0.7254739594271893	0.4395523037807736	826.0
PF3D7_1419800	GR	Pf3D7_14_v3	822423	824340	0.4162907576994723	0.4687291976749204	49016.0
PF3D7_1419900	.	Pf3D7_14_v3	825612	827330	0.4720477512558928	0.2807910313140619	1272.0
PF3D7_1420000	SF3B4	Pf3D7_14_v3	828904	830773	0.28605837903708264	0.3555802623552565	1562.0
PF3D7_1420100	.	Pf3D7_14_v3	832335	836684	0.5601191040520825	0.4508175430338362	7995.0
PF3D7_1420200	.	Pf3D7_14_v3	838927	842664	0.42508171009426293	0.42154095752541104	2243.0
PF3D7_1420300	HEP1	Pf3D7_14_v3	843711	844619	0.30898480257353245	0.2945824369797787	1047.0
PF3D7_1420400	GlyRS	Pf3D7_14_v3	846508	849177	0.4633716108252244	0.4422363219639057	9824.0
PF3D7_1420500	.	Pf3D7_14_v3	849819	853349	0.3458177242256372	0.3629101468602677	642.0
PF3D7_1420600	PANK1	Pf3D7_14_v3	854094	855963	0.4405064144493889	0.4195192876672794	4048.0
PF3D7_1420700	P113	Pf3D7_14_v3	860011	863080	0.4564487165976919	0.4234661048674467	10834.0
PF3D7_1420800	.	Pf3D7_14_v3	863623	864820	0.1670757920363426	0.2636315574529082	543.0
PF3D7_1420900	.	Pf3D7_14_v3	865346	866805	0.29551317153775325	0.23099339898149995	526.0
PF3D7_1421000	.	Pf3D7_14_v3	867802	868920	0.22312732758247	0.3250579589908412	2080.0
PF3D7_1421100	.	Pf3D7_14_v3	871000	874761	0.5686579610308342	0.4182466554509734	2680.0
PF3D7_1421150	.	Pf3D7_14_v3	875173	875321			
PF3D7_1421200	RPS25	Pf3D7_14_v3	875687	876385	0.11520830436295115	0.0013064475879762671	926.0
PF3D7_1421300	.	Pf3D7_14_v3	877441	881450	0.5393173457130682	0.4921073238310498	18936.0
PF3D7_1421400	RPC34	Pf3D7_14_v3	881957	883672	0.2681763837533577	0.34088843753404985	507.0
PF3D7_1421500	TIM8	Pf3D7_14_v3	884398	885074	0.21297706195493735	0.2088762084520448	137.0
PF3D7_1421600	.	Pf3D7_14_v3	885211	887870	0.433933410090568	0.3381326947935676	968.0
PF3D7_1421700	.	Pf3D7_14_v3	887932	888120			
PF3D7_1421800	.	Pf3D7_14_v3	888838	889953	0.3801076784807921	0.3397298416343988	1187.0
PF3D7_1421900	CTR2	Pf3D7_14_v3	891140	891622	0.5640531996655294	0.34088843753404985	2098.0
PF3D7_1422000	COX14	Pf3D7_14_v3	891991	893049	0.2575252373118595	0.2461669579648119	369.0
PF3D7_1422100	.	Pf3D7_14_v3	893720	894862	0.26040891537687705	0.4003881135773669	5524.0
PF3D7_1422200	.	Pf3D7_14_v3	896004	896939	0.2365711988556383	0.34088843753404985	1142.0
PF3D7_1422300	.	Pf3D7_14_v3	897980	899044	0.2860380873123132	0.2192399979656905	1041.0
PF3D7_1422400	.	Pf3D7_14_v3	900386	905278	0.4052161657425686	0.5054160708803819	8541.0
PF3D7_1422500	HRD1	Pf3D7_14_v3	906620	908892	0.4748801400459145	0.32336820234479435	1335.0
PF3D7_1422600	.	Pf3D7_14_v3	910227	912152	0.4638679291532742	0.3777246217531921	1667.0
PF3D7_1422700	.	Pf3D7_14_v3	913819	917391	0.4562486629822442	0.5291528360329172	118746.0
PF3D7_1422800	ARP4a	Pf3D7_14_v3	918429	919997	0.3229310795342836	0.4369571837433084	1038.0
PF3D7_1422900	.	Pf3D7_14_v3	922931	924208	0.5559999555037167	0.506562115849307	5540.0
PF3D7_1423000	NOG2	Pf3D7_14_v3	924964	926427	0.2476107562072818	0.34088843753404985	756.0
PF3D7_1423100	.	Pf3D7_14_v3	929503	931281	0.4049900797961322	0.4010610517319509	1778.0
PF3D7_1423200	CYP52	Pf3D7_14_v3	933059	935357	0.3045100909944221	0.4076780863287823	6835.0
PF3D7_1423300	PP7	Pf3D7_14_v3	936168	941638	0.2692615341045677	0.3400049682825116	554.0
PF3D7_1423400	.	Pf3D7_14_v3	942192	946990	0.4799229889169673	0.5144501827214598	24801.0
PF3D7_1423500	.	Pf3D7_14_v3	947387	952348	0.3948085330580096	0.4866610923853322	397.0
PF3D7_1423600	.	Pf3D7_14_v3	955865	958066	0.2173503804006421	0.11579199962361753	1008.0
PF3D7_1423700	.	Pf3D7_14_v3	959074	963750	0.6558099851238433	0.4866610923853322	6726.0
PF3D7_1423800	VPS3	Pf3D7_14_v3	967563	972311	0.4647585294620011	0.4551881606029346	3813.0
PF3D7_1423900	.	Pf3D7_14_v3	972775	972860			
PF3D7_1424000	.	Pf3D7_14_v3	973147	973225			
PF3D7_1424100	.	Pf3D7_14_v3	973853	975543	0.12797286713611866	0.0013064475879762671	1542.0
PF3D7_1424200	.	Pf3D7_14_v3	974006	974074			
PF3D7_1424300	.	Pf3D7_14_v3	975241	975336			
PF3D7_1424400	.	Pf3D7_14_v3	977908	979166	0.3400869356004235	0.3388932257843861	4175.0
PF3D7_1424500	.	Pf3D7_14_v3	979464	979605			
PF3D7_1424600	.	Pf3D7_14_v3	979767	979836			
PF3D7_1424700	.	Pf3D7_14_v3	981588	981671			
PF3D7_1424800	.	Pf3D7_14_v3	981881	981998			
PF3D7_1424900	.	Pf3D7_14_v3	982154	982228			
PF3D7_1425000	.	Pf3D7_14_v3	982349	982520			
PF3D7_1425100	.	Pf3D7_14_v3	982892	983018			
PF3D7_1425200	.	Pf3D7_14_v3	983341	984561	0.3304516305621247	0.477084188597676	10600.0
PF3D7_1425300	.	Pf3D7_14_v3	985365	987755	0.2725052494139666	0.3350813792283487	804.0
PF3D7_1425400	.	Pf3D7_14_v3	989220	992930	0.42455785469664375	0.39152768733121796	2231.0
PF3D7_1425500	.	Pf3D7_14_v3	993652	994300	0.22473899245292567	0.26119352614358404	722.0
PF3D7_1425600	.	Pf3D7_14_v3	995161	1000506	0.4189356242391403	0.5142907535149548	35631.0
PF3D7_1425700	.	Pf3D7_14_v3	1006643	1008069	0.2582514603797237	0.3229791141215227	941.0
PF3D7_1425800	.	Pf3D7_14_v3	1009010	1011910	0.5430704048035347	0.389752691508712	8504.0
PF3D7_1425900	.	Pf3D7_14_v3	1012696	1014265	0.4115407434739525	0.2945824369797787	786.0
PF3D7_1426000	RPL21	Pf3D7_14_v3	1016133	1016618	0.11803782414835527	0.10097829146118796	1868.0
PF3D7_1426100	.	Pf3D7_14_v3	1018745	1019260	0.11452792281485093	0.0013064475879762671	2127.0
PF3D7_1426200	PRMT1	Pf3D7_14_v3	1021652	1022857	0.2528644107040998	0.267372225070619	1091.0
PF3D7_1426300	.	Pf3D7_14_v3	1023948	1025765	0.25979322053158105	0.3113427938629929	5300.0
PF3D7_1426400	.	Pf3D7_14_v3	1026262	1027144	0.21563112107611704	0.22802894638063864	497.0
PF3D7_1426500	ABCG2	Pf3D7_14_v3	1027966	1029948	0.2383830582217969	0.21999982146915065	822.0
PF3D7_1426600	.	Pf3D7_14_v3	1031065	1035360	0.39795869745175216	0.4942976367783565	777.0
PF3D7_1426700	PEPC	Pf3D7_14_v3	1036137	1039583	0.7088676386233668	0.5381179657046179	224243.0
PF3D7_1426800	.	Pf3D7_14_v3	1043057	1049590	0.3894091418766161	0.4409764969500191	3474.0
PF3D7_1426900	QCR6	Pf3D7_14_v3	1050050	1050316	0.09891958419499358	0.17936410986020254	460.0
PF3D7_1427000	.	Pf3D7_14_v3	1051085	1054594	0.38947020018727374	0.41183082860109904	1495.0
PF3D7_1427100	.	Pf3D7_14_v3	1056162	1060124	0.4144453033496207	0.5211089152424141	16579.0
PF3D7_1427200	Sel4	Pf3D7_14_v3	1061805	1062779	0.4365700183397941	0.3117621175421585	1681.0
PF3D7_1427300	.	Pf3D7_14_v3	1064142	1069386	0.3932928004158645	0.2866696948152829	1363.0
PF3D7_1427400	.	Pf3D7_14_v3	1077357	1079721	0.2513947134196691	0.2822858152991725	2052.0
PF3D7_1427500	MSH2-1	Pf3D7_14_v3	1081773	1084208	0.3944811242583296	0.3422060242539464	13830.0
PF3D7_1427600	MIT3	Pf3D7_14_v3	1085603	1087039	0.2983490616747211	0.2875466981272085	397.0
PF3D7_1427700	.	Pf3D7_14_v3	1087436	1087627	0.3621809441405439	0.3413251760850141	3228.0
PF3D7_1427800	RRP41	Pf3D7_14_v3	1088362	1089102	0.22499092722564995	0.0013064475879762671	735.0
PF3D7_1427900	.	Pf3D7_14_v3	1092936	1093781	0.2544366628067517	0.2452414523290838	4257.0
PF3D7_1428000	.	Pf3D7_14_v3	1095686	1097731	0.3285327121372511	0.2131258123813583	307.0
PF3D7_1428100	.	Pf3D7_14_v3	1098038	1099951	0.4620640533212064	0.3870691059920791	2007.0
PF3D7_1428200	MFS5	Pf3D7_14_v3	1101958	1104387	0.28263258014783943	0.4168564458120088	14204.0
PF3D7_1428300	.	Pf3D7_14_v3	1105200	1106514	0.1830326883341864	0.2945824369797787	813.0
PF3D7_1428400	WDTC1	Pf3D7_14_v3	1108090	1115470	0.334076141121588	0.4074740783302735	3121.0
PF3D7_1428500	.	Pf3D7_14_v3	1118591	1126292	0.4528320675961214	0.4797031278947119	8562.0
PF3D7_1428600	RF1	Pf3D7_14_v3	1127042	1129031	0.33924237145234604	0.4751275469151989	750.0
PF3D7_1428700	.	Pf3D7_14_v3	1129470	1130771	0.33095078466384065	0.4104219858989581	439.0
PF3D7_1428800	.	Pf3D7_14_v3	1133067	1134400	0.2828266474072556	0.2318898809567995	454.0
PF3D7_1428900	.	Pf3D7_14_v3	1134854	1139191	0.32237524022897834	0.5101043880154137	52755.0
PF3D7_1429000	.	Pf3D7_14_v3	1140579	1141292	0.2806437241687225	0.21187355110233966	862.0
PF3D7_1429100	.	Pf3D7_14_v3	1142154	1143791	0.3076437439050995	0.3400049682825116	727.0
PF3D7_1429200	ApiAP2	Pf3D7_14_v3	1144518	1148078	0.4410337858041555	0.4499719294897793	5327.0
PF3D7_1429300	.	Pf3D7_14_v3	1150475	1153387	0.3470395283184137	0.3921284013904679	1968.0
PF3D7_1429400	.	Pf3D7_14_v3	1155355	1163694	0.4367619707292458	0.4794985339717828	13076.0
PF3D7_1429500	DPH2	Pf3D7_14_v3	1164332	1166566	0.34551256208438896	0.4162160266071601	638.0
PF3D7_1429600	GEXP03	Pf3D7_14_v3	1167144	1167803	0.27874801824167783	0.2617626335932861	433.0
PF3D7_1429700	.	Pf3D7_14_v3	1168236	1169336	0.2653116191257892	0.27573130138075985	1493.0
PF3D7_1429800	.	Pf3D7_14_v3	1170829	1175293	0.5653400311535866	0.34088843753404985	1477.0
PF3D7_1429900	WRN	Pf3D7_14_v3	1176770	1181092	0.40801028387185456	0.4797031278947119	10854.0
PF3D7_1430000	.	Pf3D7_14_v3	1181664	1182982	0.4280649382071285	0.324873132167682	572.0
PF3D7_1430100	PTPA	Pf3D7_14_v3	1184910	1187042	0.17849948376379798	0.25885352379525506	1307.0
PF3D7_1430200	.	Pf3D7_14_v3	1188349	1191466	0.31988012153051915	0.3344369724061059	480.0
PF3D7_1430300	.	Pf3D7_14_v3	1191946	1199919	0.4046647190284465	0.5114751418263239	63907.0
PF3D7_1430400	ATG5	Pf3D7_14_v3	1201748	1204339	0.3785442523477912	0.4866610923853322	1829.0
PF3D7_1430500	.	Pf3D7_14_v3	1205088	1206416	0.3424628639266215	0.30767796210623666	749.0
PF3D7_1430600	.	Pf3D7_14_v3	1207398	1210028	0.4186638531514808	0.4866610923853322	3059.0
PF3D7_1430700	GDH2	Pf3D7_14_v3	1211012	1212776	0.2552035756840316	0.35234869997499185	984.0
PF3D7_1430800	.	Pf3D7_14_v3	1214935	1215732	0.479307662397021	0.2415125731687377	2159.0
PF3D7_1430900	COX2	Pf3D7_14_v3	1216653	1217171	0.1577722042809907	0.18787972176957998	921.0
PF3D7_1431000	.	Pf3D7_14_v3	1218105	1218999	0.22330614302908947	0.1192327739397151	934.0
PF3D7_1431100	.	Pf3D7_14_v3	1221775	1222818	0.3750582673522464	0.4396136899397816	11747.0
PF3D7_1431200	.	Pf3D7_14_v3	1224340	1228017	0.6338555108503067	0.403153804683553	1522.0
PF3D7_1431300	LSG1	Pf3D7_14_v3	1231036	1233841	0.3333063395834326	0.3397298416343988	136.0
PF3D7_1431400	.	Pf3D7_14_v3	1233977	1237125	0.39768534581244175	0.3830293811642505	5960.0
PF3D7_1431500	MAPK1	Pf3D7_14_v3	1238851	1241595	0.3713602330336966	0.3400049682825116	1726.0
PF3D7_1431600	.	Pf3D7_14_v3	1244018	1245406	0.27862854199474896	0.337296228396758	2423.0
PF3D7_1431700	.	Pf3D7_14_v3	1247030	1247950	0.2523239729009491	0.22221717238576888	1378.0
PF3D7_1431800	.	Pf3D7_14_v3	1249328	1252167	0.3824605682725559	0.4939283065048479	11659.0
PF3D7_1431900	ISC3	Pf3D7_14_v3	1253540	1256878	0.4248520694884538	0.4004998693766276	1373.0
PF3D7_1432000	SYN11	Pf3D7_14_v3	1257643	1258971	0.6550839315587424	0.2521414296145573	765.0
PF3D7_1432100	.	Pf3D7_14_v3	1260908	1262826	0.4238758434199247	0.30488891652890304	1000.0
PF3D7_1432200	.	Pf3D7_14_v3	1263826	1269011	0.4602501451699839	0.5708674487928656	16656.0
PF3D7_1432300	.	Pf3D7_14_v3	1269368	1274667	0.7634895513325359	0.3974652785940951	357.0
PF3D7_1432400	LRR5	Pf3D7_14_v3	1275899	1282645	0.3220865188664937	0.4354287443423537	3022.0
PF3D7_1432500	.	Pf3D7_14_v3	1283570	1285063	0.21762093243952066	0.347938164585037	604.0
PF3D7_1432600	.	Pf3D7_14_v3	1285667	1289254	0.4026932156525568	0.6693617899233981	376209.0
PF3D7_1432700	.	Pf3D7_14_v3	1290468	1291459	0.10412201137119304	0.010300969587121013	1214.0
PF3D7_1432800	.	Pf3D7_14_v3	1292885	1295086	0.2815216352917148	0.3793583426200831	3631.0
PF3D7_1432900	.	Pf3D7_14_v3	1296173	1297211	0.26699678721314724	0.3238432787912385	1087.0
PF3D7_1433000	NOP10	Pf3D7_14_v3	1298639	1298977	0.2615790807897047	0.1570168841529509	917.0
