Sample	Study	Site	Country	Lat	Long	Year	ENA	All samples same individual	Population	% callable	QC pass	Exclusion reason	Is returning traveller
QJ0170-C	1103-PF-PDN-GMSN-NGWA	Bagdary	Nigeria	6.4150199999999975	2.88132	2014	ERR1172614	QJ0170-C	WAF	61.97	True	Analysis_set	False
QM0132-C	1102-PF-MG-RANDRIANARIVELOJOSIA	Antsohihy	Madagascar	-14.885129999999998	47.99607	2014	ERR590541	QM0132-C	EAF	89.36	True	Analysis_set	False
QP0023-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562870	QP0023-C	WAF	88.84	True	Analysis_set	False
QQ0051-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636433	QQ0051-C	WAF	90.22	True	Analysis_set	False
QT0026-CW4	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924971	QT0026-C,QT0026-CW,QT0026-CW2,QT0026-CW4	WAF	87.81	True	Analysis_set	False
QV0037-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912918	QV0037-C	WAF	87.1	True	Analysis_set	False
FP0041-C	1147-PF-MR-CONWAY	Aioun	Mauritania	16.662907999999998	-9.6036465	2014	ERR1081255	FP0041-C	WAF	87.85	True	Analysis_set	False
PA0060-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR018958	PA0060-C	WAF	88.17	True	Analysis_set	False
PA0165-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR059378	PA0165-C	WAF	90.39	True	Analysis_set	False
PC0057-C	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR029085	PC0057-C	EAF	79.81	True	Analysis_set	False
PD0030-C	1010-PF-TH-ANDERSON	Mae Sot	Thailand	16.771015	98.704491	2005	ERR015400,ERR012329	PD0030-C	WSEA	78.35	True	Analysis_set	False
PE0091-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405248	PE0091-C	EAF	90.22	True	Analysis_set	False
PF0038-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR018935	PF0038-C	WAF	89.1	True	Analysis_set	False
PH0027-Cx	1011-PF-KH-SU	Pursat	Cambodia	12.372197	103.633575	2007	ERR018894,ERR015364	PH0027-C,PH0027-Cx	ESEA	80.65	True	Analysis_set	False
PJ0174-C	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2014		PJ0174-C	OCE	89.18	True	Analysis_set	False
PK0040-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR012390,ERR012224,ERR012348,ERR012426	PK0040-C	WAF	84.35	True	Analysis_set	False
PM0049-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015377	PM0049-C	WAF	89.86	True	Analysis_set	False
PN0043-C	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2008	ERR175535	PN0043-C	OCE	86.75	True	Analysis_set	False
PR0040-CW	1031-PF-SEA-PLOWE	Bandarban	Bangladesh	21.756949	92.383575	2009	ERR042678	PR0040-CW	SAS	88.26	True	Analysis_set	False
PT0044-C	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR054076	PT0044-C	EAF	90.15	True	Analysis_set	False
PV0084-C	1008-PF-SEA-RINGWALD	Phuoc Long	Viet Nam	10.81366	106.778	2010	ERR126371	PV0084-C	ESEA	90.65	True	Analysis_set	False
QC0136-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126514	QC0136-C	WSEA	90.24	True	Analysis_set	False
QE0379-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126455	QE0379-C	ESEA	89.99	True	Analysis_set	False
QG0031-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR404158	QG0031-C	CAF	90.1	True	Analysis_set	False
QJ0172-C	1103-PF-PDN-GMSN-NGWA	Bagdary	Nigeria	6.4150199999999975	2.88132	2014	ERR1172615	QJ0172-C	WAF	90.04	True	Analysis_set	False
QM0134-C	1102-PF-MG-RANDRIANARIVELOJOSIA	Antsohihy	Madagascar	-14.885129999999998	47.99607	2014	ERR590536	QM0134-C	EAF	90.44	True	Analysis_set	False
QP0024-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580490	QP0024-C	WAF	90.49	True	Analysis_set	False
QQ0053-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636440	QQ0053-C	WAF	71.79	True	Analysis_set	False
QT0027-CW3	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924972	QT0027-CW3,QT0027-CW4,QT0027-CW5	WAF	74.85	True	Analysis_set	False
QV0038-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912919	QV0038-C	WAF	88.44	True	Analysis_set	False
FP0042-C	1147-PF-MR-CONWAY	Aioun	Mauritania	16.662907999999998	-9.6036465	2014	ERR1081256	FP0042-C	WAF	77.87	True	Analysis_set	False
PA0061-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR018960	PA0061-C	WAF	88.57	True	Analysis_set	False
PA0168-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063547	PA0168-C	WAF	90.32	True	Analysis_set	False
PC0058-C	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR012232	PC0058-C	EAF	89.15	True	Analysis_set	False
PD0031-C	1010-PF-TH-ANDERSON	Mae Sot	Thailand	16.771015	98.704491	2005	ERR012473	PD0031-C	WSEA	57.21	True	Analysis_set	False
PE0092-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR490334	PE0092-C	EAF	86.44	True	Analysis_set	False
PF0039-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR036154,ERR023662	PF0039-C	WAF	83.91	True	Analysis_set	False
PH0028-Cx	1011-PF-KH-SU	Pursat	Cambodia	12.372197	103.633575	2007	ERR018895,ERR015320	PH0028-Cx	ESEA	82.37	True	Analysis_set	False
PJ0175-C	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2014		PJ0175-C	OCE	89.93	True	Analysis_set	False
PK0041-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR012508,ERR012355	PK0041-C	WAF	73.26	True	Analysis_set	False
PM0051-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR211527	PM0051-C	WAF	68.94	True	Analysis_set	False
PN0044-C	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2008	ERR012527	PN0044-C	OCE	53.44	True	Analysis_set	False
PR0042-C	1031-PF-SEA-PLOWE	Bandarban	Bangladesh	21.756949	92.383575	2009	ERR039917	PR0042-C	SAS	88.84	True	Analysis_set	False
PT0046-C	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR054077	PT0046-C	EAF	90.1	True	Analysis_set	False
PV0085-C	1008-PF-SEA-RINGWALD	Phuoc Long	Viet Nam	10.81366	106.778	2010	ERR128860	PV0085-C	ESEA	90.15	True	Analysis_set	False
QC0137-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126476	QC0137-C	WSEA	90.27	True	Analysis_set	False
QE0380-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126406	QE0380-C	ESEA	90.22	True	Analysis_set	False
QG0032-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR404160	QG0032-C	CAF	89.95	True	Analysis_set	False
QJ0173-C	1103-PF-PDN-GMSN-NGWA	Bagdary	Nigeria	6.4150199999999975	2.88132	2014	ERR1172616	QJ0173-C	WAF	90.74	True	Analysis_set	False
QP0025-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580474	QP0025-C	WAF	90.11	True	Analysis_set	False
QQ0054-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636444	QQ0054-C	WAF	90.83	True	Analysis_set	False
QT0028-CW5	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924976	QT0028-CW4,QT0028-CW5,QT0028-CW6,QT0028-CW7	WAF	90.13	True	Analysis_set	False
QV0039-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912920	QV0039-C	WAF	88.23	True	Analysis_set	False
FP0043-C	1147-PF-MR-CONWAY	Aioun	Mauritania	16.662907999999998	-9.6036465	2014	ERR1081257	FP0043-C	WAF	79.98	True	Analysis_set	False
PA0063-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR018961	PA0063-C	WAF	58.05	True	Analysis_set	False
PA0169-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063549	PA0169-C	WAF	90.27	True	Analysis_set	False
PC0061-C	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR029087	PC0061-C	EAF	74.91	True	Analysis_set	False
PD0032-C	1010-PF-TH-ANDERSON	Mae Sot	Thailand	16.771015	98.704491	2005	ERR019541	PD0032-C	WSEA	86.0	True	Analysis_set	False
PE0093-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR490338	PE0093-C	EAF	84.18	True	Analysis_set	False
PF0040-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR020106	PF0040-C	WAF	85.22	True	Analysis_set	False
PH0031-Cx	1011-PF-KH-SU	Pursat	Cambodia	12.372197	103.633575	2007	ERR015389	PH0031-Cx	ESEA	82.23	True	Analysis_set	False
PJ0176-C	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2014		PJ0176-C	OCE	52.04	True	Analysis_set	False
PK0042-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR012692,ERR012679	PK0042-C	WAF	59.24	True	Analysis_set	False
PM0054-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015382	PM0054-C	WAF	89.88	True	Analysis_set	False
PN0054-C	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2008	ERR018910	PN0054-C	OCE	89.82	True	Analysis_set	False
PR0043-C	1031-PF-SEA-PLOWE	Bandarban	Bangladesh	21.756949	92.383575	2009	ERR039914	PR0043-C	SAS	88.25	True	Analysis_set	False
PT0047-C	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR211461	PT0047-C	EAF	90.86	True	Analysis_set	False
PV0086-C	1008-PF-SEA-RINGWALD	Phuoc Long	Viet Nam	10.81366	106.778	2010	ERR126009	PV0086-C	ESEA	89.81	True	Analysis_set	False
QC0138-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126428	QC0138-C	WSEA	90.06	True	Analysis_set	False
QE0381-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126369	QE0381-C	ESEA	90.15	True	Analysis_set	False
QG0033-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR377582	QG0033-C	CAF	90.87	True	Analysis_set	False
QJ0174-C	1103-PF-PDN-GMSN-NGWA	Bagdary	Nigeria	6.4150199999999975	2.88132	2014	ERR1172617	QJ0174-C	WAF	88.81	True	Analysis_set	False
QP0026-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580511	QP0026-C	WAF	89.5	True	Analysis_set	False
QQ0055-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636450	QQ0055-C	WAF	71.41	True	Analysis_set	False
QT0029-CW5	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924979	QT0029-CW,QT0029-CW5,QT0029-CW6	WAF	83.04	True	Analysis_set	False
QV0040-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912921	QV0040-C	WAF	88.0	True	Analysis_set	False
FP0044-C	1147-PF-MR-CONWAY	Aioun	Mauritania	16.662907999999998	-9.6036465	2014	ERR1099215	FP0044-C	WAF	89.86	True	Analysis_set	False
PA0064-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR023467	PA0064-C	WAF	59.72	True	Analysis_set	False
PA0171-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR055479	PA0171-C	WAF	90.46	True	Analysis_set	False
PC0063-C	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR012752,ERR012478	PC0063-C	EAF	89.22	True	Analysis_set	False
PD0033-C	1010-PF-TH-ANDERSON	Mae Sot	Thailand	16.771015	98.704491	2005	ERR018896,ERR012486,ERR012326,ERR015355,ERR012482	PD0033-C	WSEA	82.99	True	Analysis_set	False
PE0096-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405237	PE0096-C	EAF	87.25	True	Analysis_set	False
PF0041-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR199972	PF0041-C	WAF	85.12	True	Analysis_set	False
PH0042-C	1011-PF-KH-SU	Pursat	Cambodia	12.372197	103.633575	2007	ERR012453,ERR012485	PH0042-C	ESEA	50.44	True	Analysis_set	False
PJ0177-C	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2014		PJ0177-C	OCE	89.25	True	Analysis_set	False
PK0043-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR012241	PK0043-C	WAF	77.24	True	Analysis_set	False
PM0058-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR211514	PM0058-C	WAF	66.18	True	Analysis_set	False
PN0055-Cx	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2008	ERR216461	PN0055-C,PN0055-Cx	OCE	89.76	True	Analysis_set	False
PR0044-C	1031-PF-SEA-PLOWE	Bandarban	Bangladesh	21.756949	92.383575	2009	ERR039886	PR0044-C	SAS	88.64	True	Analysis_set	False
PT0052-C	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR114392	PT0052-C	EAF	90.45	True	Analysis_set	False
PV0087-C	1008-PF-SEA-RINGWALD	Phuoc Long	Viet Nam	10.81366	106.778	2010	ERR126445	PV0087-C	ESEA	90.67	True	Analysis_set	False
QC0139-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126429	QC0139-C	WSEA	90.24	True	Analysis_set	False
QE0382-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126444	QE0382-C	ESEA	90.07	True	Analysis_set	False
QG0034-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR377584	QG0034-C	CAF	89.66	True	Analysis_set	False
QJ0175-C	1103-PF-PDN-GMSN-NGWA	Bagdary	Nigeria	6.4150199999999975	2.88132	2014	ERR1214226	QJ0175-C	WAF	86.09	True	Analysis_set	False
QP0027-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580499	QP0027-C	WAF	89.83	True	Analysis_set	False
QQ0056-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636454	QQ0056-C	WAF	89.79	True	Analysis_set	False
QT0030-CW3	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924981	QT0030-CW,QT0030-CW3,QT0030-CW4	WAF	77.22	True	Analysis_set	False
QV0041-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912922	QV0041-C	WAF	86.47	True	Analysis_set	False
FP0046-C	1147-PF-MR-CONWAY	Aioun	Mauritania	16.662907999999998	-9.6036465	2014	ERR1081258	FP0046-C	WAF	90.54	True	Analysis_set	False
PA0066-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR023164	PA0066-C	WAF	89.04	True	Analysis_set	False
PA0173-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063617	PA0173-C	WAF	90.37	True	Analysis_set	False
PC0064-C	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR012428	PC0064-C	EAF	86.8	True	Analysis_set	False
PD0034-C	1010-PF-TH-ANDERSON	Mae Sot	Thailand	16.771015	98.704491	2008	ERR012483	PD0034-C	WSEA	65.26	True	Analysis_set	False
PE0098-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405239	PE0098-C	EAF	86.3	True	Analysis_set	False
PF0042-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR036156,ERR023672	PF0042-C	WAF	87.08	True	Analysis_set	False
PH0043-C	1012-PF-KH-WHITE	Pailin	Cambodia	12.899497	102.629356	2007	ERR012314,ERR012407	PH0043-C	ESEA	89.51	True	Analysis_set	False
PJ0178-C	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2014		PJ0178-C	OCE	89.39	True	Analysis_set	False
PK0044-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR012338,ERR012259,ERR012753,ERR012510,ERR012506,ERR012382,ERR015360	PK0044-C	WAF	83.56	True	Analysis_set	False
PM0060-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR199985	PM0060-C	WAF	52.62	True	Analysis_set	False
PN0056-C	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2008	ERR018911	PN0056-C	OCE	88.18	True	Analysis_set	False
PR0045-C	1031-PF-SEA-PLOWE	Bandarban	Bangladesh	21.756949	92.383575	2009	ERR223043	PR0045-C	SAS	80.9	True	Analysis_set	False
PT0053-C	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR072004	PT0053-C	EAF	90.42	True	Analysis_set	False
PV0088-C	1008-PF-SEA-RINGWALD	Phuoc Long	Viet Nam	10.81366	106.778	2010	ERR126372	PV0088-C	ESEA	89.59	True	Analysis_set	False
QC0140-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126477	QC0140-C	WSEA	90.3	True	Analysis_set	False
QE0383-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126492	QE0383-C	ESEA	90.05	True	Analysis_set	False
QG0035-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR377585	QG0035-C	CAF	89.22	True	Analysis_set	False
QP0028-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562819	QP0028-C	WAF	90.72	True	Analysis_set	False
QQ0058-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636461	QQ0058-C	WAF	90.34	True	Analysis_set	False
QT0031-CW2	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924935	QT0031-CW2,QT0031-CW6	WAF	87.13	True	Analysis_set	False
QV0042-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912923	QV0042-C	WAF	88.85	True	Analysis_set	False
FP0047-C	1147-PF-MR-CONWAY	Aioun	Mauritania	16.662907999999998	-9.6036465	2014	ERR1081259	FP0047-C	WAF	83.84	True	Analysis_set	False
PA0067-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR018978	PA0067-C	WAF	89.2	True	Analysis_set	False
PA0175-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR216460	PA0175-C	WAF	67.43	True	Analysis_set	False
PC0065-C	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR012421	PC0065-C	EAF	89.05	True	Analysis_set	False
PD0037-C	1010-PF-TH-ANDERSON	Mae Sot	Thailand	16.771015	98.704491	2003	ERR015383,ERR015324	PD0037-C	WSEA	89.35	True	Analysis_set	False
PE0102-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405246	PE0102-C	EAF	80.77	True	Analysis_set	False
PF0044-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR023676	PF0044-C	WAF	65.4	True	Analysis_set	False
PH0044-C	1031-PF-SEA-PLOWE	Pailin	Cambodia	12.899497	102.629356	2008	ERR015372,ERR018918	PH0044-C	ESEA	89.72	True	Analysis_set	False
PJ0179-C	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2014		PJ0179-C	OCE	89.63	True	Analysis_set	False
PK0045-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR012276,ERR012278	PK0045-C	WAF	66.52	True	Analysis_set	False
PM0062-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015425	PM0062-C	WAF	87.28	True	Analysis_set	False
PN0057-C	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2009	ERR015321	PN0057-C	OCE	87.93	True	Analysis_set	False
PR0115-C	1052-PF-TRAC-WHITE	Ramu	Bangladesh	21.43199	92.101	2012	ERR216530	PR0115-C	SAS	89.96	True	Analysis_set	False
PT0054-C	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR072001	PT0054-C	EAF	90.93	True	Analysis_set	False
PV0089-C	1008-PF-SEA-RINGWALD	Phuoc Long	Viet Nam	10.81366	106.778	2010	ERR126550	PV0089-C	ESEA	90.08	True	Analysis_set	False
QC0141-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126535	QC0141-C	WSEA	90.63	True	Analysis_set	False
QE0384-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126466	QE0384-C	ESEA	90.11	True	Analysis_set	False
QG0036-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR377586	QG0036-C	CAF	89.68	True	Analysis_set	False
QP0029-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562842	QP0029-C	WAF	90.34	True	Analysis_set	False
QQ0059-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636465	QQ0059-C	WAF	90.75	True	Analysis_set	False
QT0032-CW2	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924944	QT0032-C,QT0032-CW2,QT0032-CW3	WAF	89.34	True	Analysis_set	False
QV0044-C	1135-PF-SN-CONWAY	Pikine	Senegal	14.75894	-17.39375	2013	ERR912924	QV0044-C	WAF	85.89	True	Analysis_set	False
FP0048-C	1147-PF-MR-CONWAY	Aioun	Mauritania	16.662907999999998	-9.6036465	2014	ERR1081260	FP0048-C	WAF	85.87	True	Analysis_set	False
PA0069-C	1006-PF-GM-CONWAY	Brikama	Gambia	13.27479	-16.64092	2008	ERR019544	PA0069-C	WAF	89.65	True	Analysis_set	False
PA0176-C	1026-PF-GN-CONWAY	Nzerekore	Guinea	7.753857000000001	-8.818703	2011	ERR063540	PA0176-C	WAF	89.97	True	Analysis_set	False
PC0066-C	1015-PF-KE-NZILA	Kilifi	Kenya	-3.625127	39.861088	2007	ERR223047	PC0066-C	EAF	90.46	True	Analysis_set	False
PD0038-C	1010-PF-TH-ANDERSON	Mae Sot	Thailand	16.771015	98.704491	2003	ERR012384	PD0038-C	WSEA	65.39	True	Analysis_set	False
PE0103-C	1095-PF-TZ-ISHENGOMA	Mkuzi-Muheza	Tanzania	-5.2410830000000015	38.82872	2013	ERR405249	PE0103-C	EAF	73.49	True	Analysis_set	False
PF0045-C	1017-PF-GH-AMENGA-ETEGO	Navrongo	Ghana	10.885568	-1.086617	2009	ERR036157,ERR023677	PF0045-C	WAF	81.18	True	Analysis_set	False
PH0045-C	1031-PF-SEA-PLOWE	Pailin	Cambodia	12.899497	102.629356	2008	ERR015336,ERR015376	PH0045-C,PH0135-C	ESEA	89.81	True	Analysis_set	False
PJ0180-C	1146-PF-MULTI-PRICE	Timika	Indonesia	-4.549657	136.86300500000002	2014		PJ0180-C	OCE	89.5	True	Analysis_set	False
PK0046-C	1004-PF-BF-OUEDRAOGO	Bobo-Dioulasso	Burkina Faso	11.177055	-4.300861	2008	ERR012452	PK0046-C	WAF	76.95	True	Analysis_set	False
PM0063-C	1001-PF-ML-DJIMDE	Kolle	Mali	12.5546	-7.99805	2007	ERR015328	PM0063-C	WAF	64.86	True	Analysis_set	False
PN0058-Cx	1021-PF-PG-MUELLER	Madang	Papua New Guinea	-5.231136	145.78714399999996	2009	ERR175542	PN0058-Cx	OCE	89.4	True	Analysis_set	False
PR0116-C	1052-PF-TRAC-WHITE	Ramu	Bangladesh	21.43199	92.101	2012	ERR216531	PR0116-C	SAS	90.68	True	Analysis_set	False
PT0055-C	1022-PF-MW-OCHOLLA	Chikwawa	Malawi	-16.193575	34.7715	2011	ERR072011	PT0055-C	EAF	90.35	True	Analysis_set	False
PV0091-C	1008-PF-SEA-RINGWALD	Phuoc Long	Viet Nam	10.81366	106.778	2010	ERR126407	PV0091-C	ESEA	89.88	True	Analysis_set	False
QC0142-C	1008-PF-SEA-RINGWALD	Kawthaung	Myanmar	9.997929	98.547649	2011	ERR126536	QC0142-C	WSEA	89.8	True	Analysis_set	False
QE0385-C	1008-PF-SEA-RINGWALD	Xepon	Laos	16.698683	106.206622	2010	ERR126481	QE0359-C,QE0385-C	ESEA	90.31	True	Analysis_set	False
QG0037-C	1101-PF-CD-ONYAMBOKO	Kinshasa	Congo DR	-4.36939	15.320977	2012	ERR377587	QG0037-C	CAF	89.59	True	Analysis_set	False
QP0030-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580476	QP0030-C	WAF	90.74	True	Analysis_set	False
QQ0061-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636424	QQ0061-C	WAF	90.14	True	Analysis_set	False
QT0033-CW	1131-PF-BJ-BERTIN	Homel	Benin	6.3607027	2.4381709	2014	ERR924938	QT0033-C,QT0033-CW,QT0033-CW2,QT0033-CW3	WAF	88.05	True	Analysis_set	False
