Sample	Study	Site	Country	Lat	Long	Year	ENA	All samples same individual	Population	% callable	QC pass	Exclusion reason	Is returning traveller
QP0117-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR568397	QP0117-C	WAF	90.71	True	Analysis_set	False
QP0118-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580559	QP0118-C	WAF	88.9	True	Analysis_set	False
QP0119-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580491	QP0119-C	WAF	90.14	True	Analysis_set	False
QP0120-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562844	QP0120-C	WAF	90.95	True	Analysis_set	False
QP0121-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580493	QP0121-C	WAF	90.56	True	Analysis_set	False
QP0122-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580566	QP0122-C	WAF	89.89	True	Analysis_set	False
QP0123-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580556	QP0123-C	WAF	87.38	True	Analysis_set	False
QP0124-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580591	QP0124-C	WAF	88.77	True	Analysis_set	False
QP0125-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562825	QP0125-C	WAF	90.42	True	Analysis_set	False
QP0126-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562872	QP0126-C	WAF	89.76	True	Analysis_set	False
QP0127-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580529	QP0127-C	WAF	90.16	True	Analysis_set	False
QP0128-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580593	QP0128-C	WAF	88.78	True	Analysis_set	False
QP0129-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580531	QP0129-C	WAF	90.46	True	Analysis_set	False
QP0130-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580496	QP0130-C	WAF	90.19	True	Analysis_set	False
QP0131-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580574	QP0131-C	WAF	88.79	True	Analysis_set	False
QP0132-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580527	QP0132-C	WAF	90.23	True	Analysis_set	False
QP0133-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580518	QP0133-C	WAF	89.95	True	Analysis_set	False
QP0134-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR568392	QP0134-C	WAF	90.43	True	Analysis_set	False
QP0136-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562871	QP0136-C	WAF	82.69	True	Analysis_set	False
QP0137-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562826	QP0137-C	WAF	90.06	True	Analysis_set	False
QP0138-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580540	QP0138-C	WAF	88.59	True	Analysis_set	False
QP0139-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580481	QP0139-C	WAF	90.33	True	Analysis_set	False
QP0140-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR568396	QP0140-C	WAF	90.42	True	Analysis_set	False
QP0142-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562828	QP0142-C	WAF	90.59	True	Analysis_set	False
QP0144-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562845	QP0144-C	WAF	90.08	True	Analysis_set	False
QP0145-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR577844	QP0145-C	WAF	84.08	True	Analysis_set	False
QP0146-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562856	QP0146-C	WAF	89.08	True	Analysis_set	False
QP0147-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580519	QP0147-C	WAF	90.44	True	Analysis_set	False
QP0148-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562837	QP0148-C	WAF	90.82	True	Analysis_set	False
QP0149-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580539	QP0149-C	WAF	89.64	True	Analysis_set	False
QP0150-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562859	QP0150-C	WAF	88.47	True	Analysis_set	False
QP0151-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562885	QP0151-C	WAF	88.13	True	Analysis_set	False
QP0152-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580530	QP0152-C	WAF	90.51	True	Analysis_set	False
QP0153-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562827	QP0153-C	WAF	90.27	True	Analysis_set	False
QP0154-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562848	QP0154-C	WAF	90.86	True	Analysis_set	False
QP0155-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562884	QP0155-C	WAF	65.79	True	Analysis_set	False
QP0156-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580534	QP0156-C	WAF	88.61	True	Analysis_set	False
QP0157-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580536	QP0157-C	WAF	86.34	True	Analysis_set	False
QP0158-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580537	QP0158-C	WAF	90.06	True	Analysis_set	False
QP0159-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562858	QP0159-C	WAF	89.27	True	Analysis_set	False
QP0160-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580468	QP0160-C	WAF	90.63	True	Analysis_set	False
QP0161-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR568394	QP0161-C	WAF	90.97	True	Analysis_set	False
QP0162-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580495	QP0162-C	WAF	90.53	True	Analysis_set	False
QP0163-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562886	QP0163-C	WAF	89.97	True	Analysis_set	False
QP0164-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580483	QP0164-C	WAF	89.94	True	Analysis_set	False
QP0165-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580541	QP0165-C	WAF	75.71	True	Analysis_set	False
QP0166-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580508	QP0166-C	WAF	90.08	True	Analysis_set	False
QP0168-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580535	QP0168-C	WAF	89.5	True	Analysis_set	False
QP0169-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562855	QP0169-C	WAF	87.44	True	Analysis_set	False
QP0170-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562857	QP0170-C	WAF	90.45	True	Analysis_set	False
QP0171-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580567	QP0171-C	WAF	89.45	True	Analysis_set	False
QP0172-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580592	QP0172-C	WAF	88.57	True	Analysis_set	False
QP0173-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR577847	QP0173-C	WAF	0.01	False	Less_than_50pc_callable	False
QP0174-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580569	QP0174-C	WAF	88.59	True	Analysis_set	False
QP0175-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580482	QP0175-C	WAF	90.21	True	Analysis_set	False
QP0176-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580484	QP0176-C	WAF	90.54	True	Analysis_set	False
QP0177-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580485	QP0177-C	WAF	90.4	True	Analysis_set	False
QP0178-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562861	QP0178-C	WAF	90.29	True	Analysis_set	False
QP0179-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580575	QP0179-C	WAF	89.56	True	Analysis_set	False
QP0180-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580492	QP0180-C	WAF	90.87	True	Analysis_set	False
QP0181-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580503	QP0181-C	WAF	90.34	True	Analysis_set	False
QP0182-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR577846	QP0182-C	WAF	89.76	True	Analysis_set	False
QP0183-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580494	QP0183-C	WAF	86.76	True	Analysis_set	False
QP0184-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580538	QP0184-C	WAF	87.39	False	Continent_mismatch	False
QP0185-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562847	QP0185-C	WAF	90.48	True	Analysis_set	False
QP0186-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562873	QP0186-C	WAF	85.63	True	Analysis_set	False
QP0187-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562860	QP0187-C	WAF	90.57	True	Analysis_set	False
QP0188-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580505	QP0188-C	WAF	89.61	True	Analysis_set	False
QP0189-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562874	QP0189-C	WAF	90.51	True	Analysis_set	False
QP0190-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR577848	QP0190-C	WAF	84.6	True	Analysis_set	False
QP0191-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580469	QP0191-C	WAF	90.46	True	Analysis_set	False
QP0192-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580532	QP0192-C	WAF	90.45	True	Analysis_set	False
QP0193-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562889	QP0193-C	WAF	90.05	True	Analysis_set	False
QP0194-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562875	QP0194-C	WAF	84.98	True	Analysis_set	False
QP0195-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580581	QP0195-C	WAF	89.06	True	Analysis_set	False
QP0196-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562863	QP0196-C	WAF	89.23	True	Analysis_set	False
QP0197-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR568400	QP0197-C	WAF	90.14	True	Analysis_set	False
QP0198-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580546	QP0198-C	WAF	88.59	True	Analysis_set	False
QP0199-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562853	QP0199-C	WAF	90.16	True	Analysis_set	False
QP0200-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580584	QP0200-C	WAF	89.96	True	Analysis_set	False
QP0201-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562888	QP0201-C	WAF	89.92	True	Analysis_set	False
QP0202-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580520	QP0202-C	WAF	90.15	True	Analysis_set	False
QP0203-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580470	QP0203-C	WAF	90.66	True	Analysis_set	False
QP0204-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562839	QP0204-C	WAF	90.97	True	Analysis_set	False
QP0205-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562840	QP0205-C	WAF	90.31	True	Analysis_set	False
QP0206-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580571	QP0206-C	WAF	88.1	True	Analysis_set	False
QP0207-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562851	QP0207-C	WAF	89.92	True	Analysis_set	False
QP0208-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562852	QP0208-C	WAF	90.58	True	Analysis_set	False
QP0209-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562864	QP0209-C	WAF	90.75	True	Analysis_set	False
QP0210-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562877	QP0210-C	WAF	89.15	True	Analysis_set	False
QP0211-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580521	QP0211-C	WAF	83.59	True	Analysis_set	False
QP0212-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562865	QP0212-C	WAF	90.11	True	Analysis_set	False
QP0213-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562838	QP0213-C	WAF	89.09	True	Analysis_set	False
QP0214-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562849	QP0214-C	WAF	90.83	True	Analysis_set	False
QP0215-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562862	QP0215-C	WAF	90.8	True	Analysis_set	False
QP0216-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562850	QP0216-C	WAF	86.7	True	Analysis_set	False
QP0217-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580570	QP0217-C	WAF	88.13	True	Analysis_set	False
QP0218-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562876	QP0218-C	WAF	90.33	True	Analysis_set	False
QP0219-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580572	QP0219-C	WAF	89.01	True	Analysis_set	False
QP0220-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580596	QP0220-C	WAF	89.04	True	Analysis_set	False
QP0222-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR568401	QP0222-C	WAF	90.34	True	Analysis_set	False
QP0223-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580583	QP0223-C	WAF	89.95	True	Analysis_set	False
QP0224-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580533	QP0224-C	WAF	90.44	True	Analysis_set	False
QP0225-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR568398	QP0225-C	WAF	87.61	True	Analysis_set	False
QP0226-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580578	QP0226-C	WAF	88.7	True	Analysis_set	False
QP0227-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580579	QP0227-C	WAF	88.56	True	Analysis_set	False
QP0228-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580543	QP0228-C	WAF	90.03	True	Analysis_set	False
QP0229-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562841	QP0229-C	WAF	89.95	True	Analysis_set	False
QP0230-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580497	QP0230-C	WAF	89.87	True	Analysis_set	False
QP0231-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580594	QP0231-C	WAF	84.33	True	Analysis_set	False
QP0232-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR568399	QP0232-C	WAF	90.83	True	Analysis_set	False
QP0233-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580582	QP0233-C	WAF	88.65	True	Analysis_set	False
QP0234-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580472	QP0234-C	WAF	89.11	True	Analysis_set	False
QP0235-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR562829	QP0235-C	WAF	90.35	True	Analysis_set	False
QP0236-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580473	QP0236-C	WAF	90.84	True	Analysis_set	False
QP0237-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580509	QP0237-C	WAF	90.36	True	Analysis_set	False
QP0238-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580542	QP0238-C	WAF	89.29	True	Analysis_set	False
QP0239-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580580	QP0239-C	WAF	88.27	True	Analysis_set	False
QP0240-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580544	QP0240-C	WAF	89.0	True	Analysis_set	False
QP0241-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580545	QP0241-C	WAF	90.06	True	Analysis_set	False
QP0242-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580471	QP0242-C	WAF	90.8	True	Analysis_set	False
QP0243-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR580595	QP0243-C	WAF	88.47	True	Analysis_set	False
QP0244-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR666932	QP0244-C	WAF	89.19	True	Analysis_set	False
QP0245-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR666933	QP0245-C	WAF	89.85	True	Analysis_set	False
QP0246-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR666934	QP0246-C	WAF	90.32	True	Analysis_set	False
QP0248-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR666936	QP0248-C	WAF	71.97	True	Analysis_set	False
QP0249-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR666937	QP0249-C	WAF	90.57	True	Analysis_set	False
QP0253-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR666938	QP0253-C	WAF	89.67	True	Analysis_set	False
QP0254-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR666939	QP0254-C	WAF	90.03	True	Analysis_set	False
QP0255-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR666940	QP0255-C	WAF	88.41	True	Analysis_set	False
QP0258-C	1093-PF-CM-APINJOH	Buea	Cameroon	4.1463800000000015	9.245531	2013	ERR666935	QP0258-C	WAF	89.91	True	Analysis_set	False
QQ0002-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636426	QQ0002-C	WAF	90.65	True	Analysis_set	False
QQ0003-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636430	QQ0003-C	WAF	90.58	True	Analysis_set	False
QQ0004-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636436	QQ0004-C	WAF	90.05	True	Analysis_set	False
QQ0005-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636439	QQ0005-C	WAF	90.23	True	Analysis_set	False
QQ0006-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636443	QQ0006-C	WAF	90.25	True	Analysis_set	False
QQ0008-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636452	QQ0008-C	WAF	90.17	True	Analysis_set	False
QQ0009-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636457	QQ0009-C	WAF	90.18	True	Analysis_set	False
QQ0010-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636460	QQ0010-C	WAF	90.51	True	Analysis_set	False
QQ0012-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636468	QQ0012-C	WAF	90.5	True	Analysis_set	False
QQ0013-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636422	QQ0013-C	WAF	90.28	True	Analysis_set	False
QQ0014-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636427	QQ0014-C	WAF	90.1	True	Analysis_set	False
QQ0024-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636469	QQ0024-C	WAF	90.26	True	Analysis_set	False
QQ0027-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636431	QQ0027-C	WAF	89.87	True	Analysis_set	False
QQ0031-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636448	QQ0031-C	WAF	90.44	True	Analysis_set	False
QQ0032-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636453	QQ0032-C	WAF	90.25	True	Analysis_set	False
QQ0033-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636458	QQ0033-C	WAF	90.57	True	Analysis_set	False
QQ0039-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2013	ERR636432	QQ0039-C	WAF	89.81	True	Analysis_set	False
QQ0043-C	1100-PF-CI-YAVO	Yopougon	Ivory Coast	5.31767	-4.08999	2014	ERR636449	QQ0043-C	WAF	91.02	True	Analysis_set	False
QQ0047-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636464	QQ0047-C	WAF	90.45	True	Analysis_set	False
QQ0048-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636010	QQ0048-C	WAF	90.24	True	Analysis_set	False
QQ0049-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636423	QQ0049-C	WAF	90.35	True	Analysis_set	False
QQ0050-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636428	QQ0050-C	WAF	90.04	True	Analysis_set	False
QQ0051-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636433	QQ0051-C	WAF	90.22	True	Analysis_set	False
QQ0053-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636440	QQ0053-C	WAF	71.79	True	Analysis_set	False
QQ0054-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636444	QQ0054-C	WAF	90.83	True	Analysis_set	False
QQ0055-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636450	QQ0055-C	WAF	71.41	True	Analysis_set	False
QQ0056-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636454	QQ0056-C	WAF	89.79	True	Analysis_set	False
QQ0058-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636461	QQ0058-C	WAF	90.34	True	Analysis_set	False
QQ0059-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636465	QQ0059-C	WAF	90.75	True	Analysis_set	False
QQ0061-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636424	QQ0061-C	WAF	90.14	True	Analysis_set	False
QQ0063-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636434	QQ0063-C	WAF	90.23	True	Analysis_set	False
QQ0065-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636441	QQ0065-C	WAF	90.95	True	Analysis_set	False
QQ0066-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636445	QQ0066-C	WAF	90.35	True	Analysis_set	False
QQ0068-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636455	QQ0068-C	WAF	90.96	True	Analysis_set	False
QQ0070-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636462	QQ0070-C	WAF	89.76	True	Analysis_set	False
QQ0071-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636466	QQ0071-C	WAF	84.33	True	Analysis_set	False
QQ0073-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636425	QQ0073-C	WAF	89.96	True	Analysis_set	False
QQ0074-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636429	QQ0074-C	WAF	90.31	True	Analysis_set	False
QQ0075-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636435	QQ0075-C	WAF	90.24	True	Analysis_set	False
QQ0076-C	1100-PF-CI-YAVO	Abobo	Ivory Coast	5.41613	-4.0159	2013	ERR636437	QQ0076-C	WAF	90.64	True	Analysis_set	False
